Approval Date,Drug Name,Submission,Active Ingredients,Sponsor
09/30/2020,LOSARTAN POTASSIUMANDA  #078232,SUPPL-30,LOSARTAN POTASSIUM,LUPIN LTD
09/30/2020,MONTELUKAST SODIUMANDA  #090655,SUPPL-6,MONTELUKAST SODIUM,HIKMA
09/30/2020,MONTELUKAST SODIUMANDA  #091128,SUPPL-6,MONTELUKAST SODIUM,HIKMA
09/30/2020,AVASTINBLA   #125085,SUPPL-334,BEVACIZUMAB,GENENTECH
09/30/2020,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDEANDA  #203997",ORIG-1,BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE,BIONPHARMA
09/30/2020,ELETRIPTAN HYDROBROMIDEANDA  #205152,SUPPL-1,ELETRIPTAN HYDROBROMIDE,MYLAN
09/30/2020,LABETALOL HYDROCHLORIDEANDA  #212990,ORIG-1,LABETALOL HYDROCHLORIDE,EPIC PHARMA LLC
09/30/2020,TECENTRIQBLA   #761034,SUPPL-29,ATEZOLIZUMAB,GENENTECH INC
10/01/2020,ROWASANDA   #019618,SUPPL-26,MESALAMINE,MYLAN SPECIALITY LP
10/01/2020,SFROWASANDA   #019618,SUPPL-26,MESALAMINE,MYLAN SPECIALITY LP
10/01/2020,ASACOLNDA   #019651,SUPPL-28,MESALAMINE,APIL
10/01/2020,PENTASANDA   #020049,SUPPL-33,MESALAMINE,TAKEDA PHARMS USA
10/01/2020,COLAZALNDA   #020610,SUPPL-23,BALSALAZIDE DISODIUM,VALEANT PHARMS INTL
10/01/2020,CANASANDA   #021252,SUPPL-25,MESALAMINE,ABBVIE
10/01/2020,CYMBALTANDA   #021427,SUPPL-53,DULOXETINE HYDROCHLORIDE,LILLY
10/01/2020,ASACOL HDNDA   #021830,SUPPL-16,MESALAMINE,ABBVIE
10/01/2020,LIALDANDA   #022000,SUPPL-20,MESALAMINE,TAKEDA PHARMS USA
10/01/2020,GIAZONDA   #022205,SUPPL-4,BALSALAZIDE DISODIUM,VALEANT PHARMS INTL
10/01/2020,APRISONDA   #022301,SUPPL-15,MESALAMINE,SALIX
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-20,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-21,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-23,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-24,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-25,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078235,SUPPL-29,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-12,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-13,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-15,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-16,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-17,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,TOPIRAMATEANDA  #078877,SUPPL-20,TOPIRAMATE,ZYDUS PHARMS USA INC
10/01/2020,ALFUZOSIN HYDROCHLORIDEANDA  #079057,SUPPL-18,ALFUZOSIN HYDROCHLORIDE,SUN PHARM
10/01/2020,BETASERONBLA   #103471,SUPPL-5197,INTERFERON BETA-1B,BAYER HEALTHCARE PHARMS
10/01/2020,DEXLANSOPRAZOLEANDA  #202294,SUPPL-1,DEXLANSOPRAZOLE,ENDO OPERATIONS
10/01/2020,DELZICOLNDA   #204412,SUPPL-12,MESALAMINE,ABBVIE
10/01/2020,ACETAZOLAMIDEANDA  #207401,ORIG-1,ACETAZOLAMIDE,MICRO LABS LTD INDIA
10/01/2020,MIDODRINE HYDROCHLORIDEANDA  #207849,ORIG-1,MIDODRINE HYDROCHLORIDE,XIROMED
10/02/2020,SABRILNDA   #020427,SUPPL-24,VIGABATRIN,LUNDBECK PHARMS LLC
10/02/2020,SABRILNDA   #022006,SUPPL-25,VIGABATRIN,LUNDBECK PHARMS LLC
10/02/2020,AZORNDA   #022100,SUPPL-39,AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL,COSETTE
10/02/2020,GALANTAMINE HYDROBROMIDEANDA  #078898,SUPPL-9,GALANTAMINE HYDROBROMIDE,ZYDUS PHARMS USA INC
10/02/2020,LORAZEPAMANDA  #091383,SUPPL-2,LORAZEPAM,AMNEAL PHARMS
10/02/2020,LORAZEPAMANDA  #091383,SUPPL-4,LORAZEPAM,AMNEAL PHARMS
10/02/2020,MONTELUKAST SODIUMANDA  #091576,SUPPL-18,MONTELUKAST SODIUM,STRIDES PHARMA
10/02/2020,MONTELUKAST SODIUMANDA  #091576,SUPPL-20,MONTELUKAST SODIUM,STRIDES PHARMA
10/02/2020,MONTELUKAST SODIUMANDA  #091588,SUPPL-17,MONTELUKAST SODIUM,STRIDES PHARMA
10/02/2020,MONTELUKAST SODIUMANDA  #091588,SUPPL-19,MONTELUKAST SODIUM,STRIDES PHARMA
10/02/2020,YERVOYBLA   #125377,SUPPL-115,IPILIMUMAB,BRISTOL MYERS SQUIBB
10/02/2020,KEYTRUDABLA   #125514,SUPPL-70,PEMBROLIZUMAB,MERCK SHARP DOHME
10/02/2020,OPDIVOBLA   #125554,SUPPL-89,NIVOLUMAB,BRISTOL MYERS SQUIBB
10/02/2020,TRIBENZORNDA   #200175,SUPPL-33,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,COSETTE
10/02/2020,ZYTIGANDA   #202379,SUPPL-31,ABIRATERONE ACETATE,JANSSEN BIOTECH
10/02/2020,ZYTIGANDA   #202379,SUPPL-33,ABIRATERONE ACETATE,JANSSEN BIOTECH
10/02/2020,GATIFLOXACINANDA  #202653,SUPPL-7,GATIFLOXACIN,LUPIN LTD
10/02/2020,GATIFLOXACINANDA  #203189,SUPPL-1,GATIFLOXACIN,HIKMA
10/02/2020,OMEGA-3-ACID ETHYL ESTERSANDA  #203893,SUPPL-14,OMEGA-3-ACID ETHYL ESTERS,STRIDES SOFTGELS
10/02/2020,OMEGA-3-ACID ETHYL ESTERSANDA  #203893,SUPPL-15,OMEGA-3-ACID ETHYL ESTERS,STRIDES SOFTGELS
10/02/2020,GABAPENTINANDA  #207099,SUPPL-1,GABAPENTIN,RISING
10/02/2020,GABAPENTINANDA  #207099,SUPPL-2,GABAPENTIN,RISING
10/02/2020,VIGABATRINANDA  #208218,SUPPL-11,VIGABATRIN,ENDO OPERATIONS
10/02/2020,VIGABATRINANDA  #209822,SUPPL-8,VIGABATRIN,TEVA PHARMS USA
10/02/2020,VIGABATRINANDA  #209824,SUPPL-9,VIGABATRIN,TEVA PHARMS USA
10/02/2020,VIGABATRINANDA  #210155,SUPPL-10,VIGABATRIN,AMNEAL PHARMS
10/02/2020,VIGADRONEANDA  #210196,SUPPL-7,VIGABATRIN,AUCTA
10/02/2020,VIGABATRINANDA  #211481,SUPPL-6,VIGABATRIN,DR REDDYS
10/02/2020,VIGABATRINANDA  #211592,SUPPL-4,VIGABATRIN,INVAGEN PHARMS
10/02/2020,ESOMEPRAZOLE MAGNESIUMANDA  #212949,ORIG-1,ESOMEPRAZOLE MAGNESIUM,CSPC OUYI
10/02/2020,LAMPITNDA   #213464,SUPPL-1,NIFURTIMOX,BAYER HEALTHCARE
10/02/2020,VIGABATRINANDA  #213469,SUPPL-1,VIGABATRIN,GRANULES
10/02/2020,CLOMIPRAMINE HYDROCHLORIDEANDA  #213897,ORIG-1,CLOMIPRAMINE HYDROCHLORIDE,AJANTA PHARMA LTD
10/03/2020,EPHEDRINE SULFATEANDA  #212649,ORIG-1,EPHEDRINE SULFATE,DR REDDYS
10/05/2020,ERAXISNDA   #021632,SUPPL-30,ANIDULAFUNGIN,VICURON HOLDINGS
10/05/2020,MONTELUKAST SODIUMANDA  #090984,SUPPL-11,MONTELUKAST SODIUM,TORRENT PHARMS LTD
10/05/2020,MONTELUKAST SODIUMANDA  #090984,SUPPL-13,MONTELUKAST SODIUM,TORRENT PHARMS LTD
10/05/2020,TYSABRIBLA   #125104,SUPPL-971,NATALIZUMAB,BIOGEN IDEC
10/05/2020,MONTELUKAST SODIUMANDA  #201515,SUPPL-13,MONTELUKAST SODIUM,TORRENT PHARMS LTD
10/05/2020,MONTELUKAST SODIUMANDA  #201515,SUPPL-16,MONTELUKAST SODIUM,TORRENT PHARMS LTD
10/05/2020,DOXYCYCLINE HYCLATEANDA  #209987,ORIG-1,DOXYCYCLINE HYCLATE,RISING
10/05/2020,ATROPINE SULFATEANDA  #212461,ORIG-1,ATROPINE SULFATE,INTL MEDICATION SYS
10/05/2020,ICATIBANT ACETATEANDA  #213054,ORIG-1,ICATIBANT ACETATE,DR REDDYS
10/06/2020,PHENYTOIN SODIUMANDA  #040573,SUPPL-12,PHENYTOIN SODIUM,ACELLA
10/06/2020,GEMCITABINE HYDROCHLORIDEANDA  #090799,SUPPL-14,GEMCITABINE HYDROCHLORIDE,FRESENIUS KABI USA
10/06/2020,GEMCITABINE HYDROCHLORIDEANDA  #090799,SUPPL-15,GEMCITABINE HYDROCHLORIDE,FRESENIUS KABI USA
10/06/2020,RIZATRIPTAN BENZOATEANDA  #202490,SUPPL-8,RIZATRIPTAN BENZOATE,AUROBINDO PHARMA LTD
10/06/2020,DIMETHYL FUMARATEANDA  #210226,ORIG-1,DIMETHYL FUMARATE,LUPIN
10/06/2020,DIMETHYL FUMARATEANDA  #210309,ORIG-1,DIMETHYL FUMARATE,GLENMARK PHARMS LTD
10/06/2020,METHYLPHENIDATE HYDROCHLORIDEANDA  #212288,ORIG-1,METHYLPHENIDATE HYDROCHLORIDE,ALKEM LABS LTD
10/06/2020,FOSFOMYCIN TROMETHAMINEANDA  #212548,ORIG-1,FOSFOMYCIN TROMETHAMINE,XIROMED
10/06/2020,DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATEANDA  #213335,ORIG-1,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE,SPECGX LLC
10/06/2020,"DOLUTEGRAVIR, LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATENDA   #213556",ORIG-1,DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,SHANGHAI DESANA BIO-PHARMACEUTICALS CO LTD
10/06/2020,HALOBETASOL PROPIONATEANDA  #213560,ORIG-1,HALOBETASOL PROPIONATE,QUAGEN
10/06/2020,PALYNZIQBLA   #761079,SUPPL-5,PEGVALIASE-PQPZ,BIOMARIN PHARM
10/06/2020,PALYNZIQBLA   #761079,SUPPL-6,PEGVALIASE-PQPZ,BIOMARIN PHARM
10/06/2020,PALYNZIQBLA   #761079,SUPPL-7,PEGVALIASE-PQPZ,BIOMARIN PHARM
10/07/2020,DIPENTUMNDA   #019715,SUPPL-28,OLSALAZINE SODIUM,MYLAN SPCLT VIATRIS
10/07/2020,DIGOXINANDA  #076363,SUPPL-19,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #076363,SUPPL-22,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #076363,SUPPL-25,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #076363,SUPPL-26,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #076363,SUPPL-30,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #076363,SUPPL-32,DIGOXIN,SUN PHARM INDS INC
10/07/2020,DIGOXINANDA  #077002,SUPPL-15,DIGOXIN,HIKMA INTL PHARMS
10/07/2020,DIGOXINANDA  #077002,SUPPL-20,DIGOXIN,HIKMA INTL PHARMS
10/07/2020,DIGOXINANDA  #077002,SUPPL-22,DIGOXIN,HIKMA INTL PHARMS
10/07/2020,BUPROPION HYDROCHLORIDEANDA  #077285,SUPPL-35,BUPROPION HYDROCHLORIDE,WATSON LABS INC
10/07/2020,LANSOPRAZOLEANDA  #202194,SUPPL-6,LANSOPRAZOLE,DR REDDYS LABS LTD
10/07/2020,LANSOPRAZOLEANDA  #202194,SUPPL-7,LANSOPRAZOLE,DR REDDYS LABS LTD
10/07/2020,LANSOPRAZOLEANDA  #202194,SUPPL-8,LANSOPRAZOLE,DR REDDYS LABS LTD
10/07/2020,CINACALCET HYDROCHLORIDEANDA  #209403,ORIG-1,CINACALCET HYDROCHLORIDE,HETERO LABS LTD V
10/07/2020,AZELAIC ACIDANDA  #210928,ORIG-1,AZELAIC ACID,TEVA PHARMS USA
10/07/2020,ACETAZOLAMIDEANDA  #214282,ORIG-1,ACETAZOLAMIDE,MANKIND PHARMA
10/08/2020,ACTIVASEBLA   #103172,SUPPL-5267,ALTEPLASE,GENENTECH
10/08/2020,CATHFLO ACTIVASEBLA   #103172,SUPPL-5267,ALTEPLASE,GENENTECH
10/08/2020,MONTELUKAST SODIUMANDA  #200405,SUPPL-10,MONTELUKAST SODIUM,LANNETT CO INC
10/08/2020,MONTELUKAST SODIUMANDA  #200405,SUPPL-12,MONTELUKAST SODIUM,LANNETT CO INC
10/08/2020,MONTELUKAST SODIUMANDA  #200405,SUPPL-14,MONTELUKAST SODIUM,LANNETT CO INC
10/08/2020,MONTELUKAST SODIUMANDA  #201522,SUPPL-10,MONTELUKAST SODIUM,CHARTWELL MOLECULAR
10/08/2020,MONTELUKAST SODIUMANDA  #201522,SUPPL-12,MONTELUKAST SODIUM,CHARTWELL MOLECULAR
10/08/2020,MONTELUKAST SODIUMANDA  #201522,SUPPL-14,MONTELUKAST SODIUM,CHARTWELL MOLECULAR
10/08/2020,INJECTAFERNDA   #203565,SUPPL-12,FERRIC CARBOXYMALTOSE,AM REGENT
10/08/2020,PROMACTA KITNDA   #207027,SUPPL-13,ELTROMBOPAG OLAMINE,NOVARTIS
10/08/2020,LANSOPRAZOLEANDA  #207157,SUPPL-1,LANSOPRAZOLE,LANNETT CO INC
10/08/2020,LANSOPRAZOLEANDA  #207157,SUPPL-2,LANSOPRAZOLE,LANNETT CO INC
10/08/2020,RUBRACANDA   #209115,SUPPL-8,RUCAPARIB CAMSYLATE,PHARMAAND
10/08/2020,XENLETANDA   #211672,SUPPL-1,LEFAMULIN ACETATE,HONG KONG
10/08/2020,XENLETANDA   #211673,SUPPL-1,LEFAMULIN ACETATE,HONG KONG
10/08/2020,ALBUTEROL SULFATEANDA  #213524,ORIG-1,ALBUTEROL SULFATE,HIBROW HLTHCARE
10/08/2020,PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATEANDA  #214238,ORIG-1,CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE,QUAGEN
10/09/2020,LAMICTALNDA   #020241,SUPPL-58,LAMOTRIGINE,GLAXOSMITHKLINE LLC
10/09/2020,LAMICTAL CDNDA   #020764,SUPPL-51,LAMOTRIGINE,GLAXOSMITHKLINE LLC
10/09/2020,TINDAMAXNDA   #021618,SUPPL-7,TINIDAZOLE,MISSION PHARMA
10/09/2020,LAMICTAL XRNDA   #022115,SUPPL-24,LAMOTRIGINE,GLAXOSMITHKLINE LLC
10/09/2020,LAMICTAL ODTNDA   #022251,SUPPL-22,LAMOTRIGINE,GLAXOSMITHKLINE LLC
10/09/2020,UNASYNNDA   #050608,SUPPL-47,AMPICILLIN SODIUM; SULBACTAM SODIUM,PFIZER
10/09/2020,AVASTINBLA   #125085,SUPPL-336,BEVACIZUMAB,GENENTECH
10/09/2020,FOLIC ACIDANDA  #202437,SUPPL-2,FOLIC ACID,CADILA PHARMS LTD
10/09/2020,LEVONORGESTREL AND ETHINYL ESTRADIOLANDA  #207033,ORIG-1,ETHINYL ESTRADIOL; LEVONORGESTREL,NAARI PTE LTD
10/09/2020,BACLOFENANDA  #212378,ORIG-1,BACLOFEN,ANDAS 5 HOLDING
10/09/2020,ULTOMIRISBLA   #761108,SUPPL-5,RAVULIZUMAB-CWVZ,ALEXION PHARM
10/13/2020,FENOFIBRATEANDA  #076635,SUPPL-10,FENOFIBRATE,SUN PHARM INDS LTD
10/13/2020,FENOFIBRATEANDA  #076635,SUPPL-11,FENOFIBRATE,SUN PHARM INDS LTD
10/13/2020,FENOFIBRATEANDA  #076635,SUPPL-13,FENOFIBRATE,SUN PHARM INDS LTD
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-17,DIVALPROEX SODIUM,TEVA
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-19,DIVALPROEX SODIUM,TEVA
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-20,DIVALPROEX SODIUM,TEVA
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-21,DIVALPROEX SODIUM,TEVA
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-23,DIVALPROEX SODIUM,TEVA
10/13/2020,DIVALPROEX SODIUMANDA  #076941,SUPPL-25,DIVALPROEX SODIUM,TEVA
10/13/2020,RISPERIDONEANDA  #077769,SUPPL-3,RISPERIDONE,HERITAGE PHARMA AVET
10/13/2020,RISPERIDONEANDA  #077769,SUPPL-4,RISPERIDONE,HERITAGE PHARMA AVET
10/13/2020,LEUCOVORIN CALCIUMANDA  #089384,SUPPL-31,LEUCOVORIN CALCIUM,HIKMA
10/13/2020,DOXERCALCIFEROLANDA  #091433,SUPPL-7,DOXERCALCIFEROL,HIKMA
10/13/2020,ATORVASTATIN CALCIUMANDA  #091650,SUPPL-16,ATORVASTATIN CALCIUM,DR REDDYS LABS LTD
10/13/2020,ATORVASTATIN CALCIUMANDA  #091650,SUPPL-17,ATORVASTATIN CALCIUM,DR REDDYS LABS LTD
10/13/2020,CYTARABINEANDA  #200914,SUPPL-8,CYTARABINE,RISING
10/13/2020,CYTARABINEANDA  #200915,SUPPL-5,CYTARABINE,RISING
10/13/2020,GLIMEPIRIDEANDA  #202112,SUPPL-7,GLIMEPIRIDE,INDOCO REMEDIES
10/13/2020,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #202239,SUPPL-14,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,AUROBINDO PHARMA LTD
10/13/2020,BINOSTONDA   #202344,SUPPL-15,ALENDRONATE SODIUM,RADIUS
10/13/2020,REMIFENTANIL HYDROCHLORIDEANDA  #210594,ORIG-1,REMIFENTANIL HYDROCHLORIDE,HIKMA
10/13/2020,WAKIXNDA   #211150,ORIG-2,PITOLISANT HYDROCHLORIDE,HARMONY
10/13/2020,TAVABOROLEANDA  #211297,ORIG-1,TAVABOROLE,ENCUBE
10/13/2020,TAVABOROLEANDA  #211848,ORIG-1,TAVABOROLE,PADAGIS US
10/14/2020,PIPERACILLIN AND TAZOBACTAMANDA  #065523,SUPPL-7,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,ISTITUTO BIO ITA SPA
10/14/2020,PIPERACILLIN AND TAZOBACTAMANDA  #065523,SUPPL-19,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,ISTITUTO BIO ITA SPA
10/14/2020,PIPERACILLIN AND TAZOBACTAMANDA  #065523,SUPPL-21,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,ISTITUTO BIO ITA SPA
10/14/2020,PIPERACILLIN AND TAZOBACTAMANDA  #065523,SUPPL-22,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,ISTITUTO BIO ITA SPA
10/14/2020,VALPROIC ACIDANDA  #077960,SUPPL-20,VALPROIC ACID,LANNETT CO INC
10/14/2020,VALPROIC ACIDANDA  #077960,SUPPL-21,VALPROIC ACID,LANNETT CO INC
10/14/2020,VALPROIC ACIDANDA  #077960,SUPPL-22,VALPROIC ACID,LANNETT CO INC
10/14/2020,VALPROIC ACIDANDA  #077960,SUPPL-24,VALPROIC ACID,LANNETT CO INC
10/14/2020,VALPROIC ACIDANDA  #077960,SUPPL-26,VALPROIC ACID,LANNETT CO INC
10/14/2020,KEYTRUDABLA   #125514,SUPPL-85,PEMBROLIZUMAB,MERCK SHARP DOHME
10/14/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #203354,SUPPL-2,PRAMIPEXOLE DIHYDROCHLORIDE,DR REDDYS
10/14/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #203354,SUPPL-5,PRAMIPEXOLE DIHYDROCHLORIDE,DR REDDYS
10/14/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #203354,SUPPL-6,PRAMIPEXOLE DIHYDROCHLORIDE,DR REDDYS
10/14/2020,FINGOLIMOD HYDROCHLORIDEANDA  #207994,ORIG-1,FINGOLIMOD HYDROCHLORIDE,ZYDUS PHARMS
10/14/2020,DIMETHYL FUMARATEANDA  #210382,ORIG-1,DIMETHYL FUMARATE,TWI PHARMS
10/14/2020,INMAZEBBLA   #761169,ORIG-1,ATOLTIVIMAB; ODESIVIMAB; MAFTIVIMAB,REGENERON PHARMACEUTICALS
10/15/2020,CARDIOGEN-82NDA   #019414,SUPPL-21,RUBIDIUM CHLORIDE RB-82,BRACCO
10/15/2020,LUMIGANNDA   #021275,SUPPL-28,BIMATOPROST,ABBVIE
10/15/2020,PEGASYSBLA   #103964,SUPPL-5273,PEGINTERFERON ALFA-2A,zr pharma&
10/15/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #201963,SUPPL-1,PRAMIPEXOLE DIHYDROCHLORIDE,ACTAVIS ELIZABETH
10/15/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #201963,SUPPL-2,PRAMIPEXOLE DIHYDROCHLORIDE,ACTAVIS ELIZABETH
10/15/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #201963,SUPPL-4,PRAMIPEXOLE DIHYDROCHLORIDE,ACTAVIS ELIZABETH
10/15/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #202891,SUPPL-1,PRAMIPEXOLE DIHYDROCHLORIDE,ZYDUS PHARMS
10/15/2020,PRAMIPEXOLE DIHYDROCHLORIDEANDA  #202891,SUPPL-3,PRAMIPEXOLE DIHYDROCHLORIDE,ZYDUS PHARMS
10/15/2020,PHENYLEPHRINE HYDROCHLORIDEANDA  #210025,SUPPL-6,PHENYLEPHRINE HYDROCHLORIDE,ENDO OPERATIONS
10/15/2020,SUCCINYLCHOLINE CHLORIDEANDA  #210231,SUPPL-4,SUCCINYLCHOLINE CHLORIDE,AMRING PHARMS
10/15/2020,VERAPAMIL HYDROCHLORIDEANDA  #214215,ORIG-1,VERAPAMIL HYDROCHLORIDE,ZYDUS PHARMS
10/15/2020,SUCCINYLCHOLINE CHLORIDEANDA  #214246,SUPPL-1,SUCCINYLCHOLINE CHLORIDE,GLAND PHARMA LTD
10/15/2020,AMANTADINE HYDROCHLORIDEANDA  #214284,ORIG-1,AMANTADINE HYDROCHLORIDE,ALEMBIC
10/15/2020,VERAPAMIL HYDROCHLORIDEANDA  #214361,ORIG-1,VERAPAMIL HYDROCHLORIDE,GLAND PHARMA LTD
10/16/2020,BUPROPION HYDROCHLORIDEANDA  #077715,SUPPL-34,BUPROPION HYDROCHLORIDE,ACTAVIS LABS FL INC
10/16/2020,BUPROPION HYDROCHLORIDEANDA  #077715,SUPPL-38,BUPROPION HYDROCHLORIDE,ACTAVIS LABS FL INC
10/16/2020,RASAGILINE MESYLATEANDA  #201970,SUPPL-5,RASAGILINE MESYLATE,ORBION PHARMS
10/16/2020,MIRTAZAPINEANDA  #205798,SUPPL-1,MIRTAZAPINE,SQUARE PHARMS
10/16/2020,RASAGILINE MESYLATEANDA  #207004,SUPPL-2,RASAGILINE MESYLATE,MICRO LABS
10/16/2020,ENSTILARNDA   #207589,SUPPL-10,BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE,LEO PHARMA AS
10/16/2020,VENCLEXTANDA   #208573,SUPPL-20,VENETOCLAX,ABBVIE
10/16/2020,VENCLEXTANDA   #208573,SUPPL-21,VENETOCLAX,ABBVIE
10/16/2020,SIROLIMUSANDA  #208691,ORIG-1,SIROLIMUS,GLENMARK PHARMS LTD
10/16/2020,DOXEPIN HYDROCHLORIDEANDA  #210675,ORIG-1,DOXEPIN HYDROCHLORIDE,EPIC PHARMA LLC
10/16/2020,EPHEDRINE SULFATENDA   #213994,ORIG-1,EPHEDRINE SULFATE,ENDO OPERATIONS
10/16/2020,URSODIOLANDA  #214295,ORIG-1,URSODIOL,ZYDUS LIFESCIENCES
10/18/2020,AZITHROMYCINANDA  #209201,SUPPL-3,AZITHROMYCIN,AUROBINDO PHARMA LTD
10/19/2020,QSYMIANDA   #022580,SUPPL-17,PHENTERMINE HYDROCHLORIDE; TOPIRAMATE,VIVUS LLC
10/19/2020,VANCOMYCIN HYDROCHLORIDEANDA  #065401,SUPPL-12,VANCOMYCIN HYDROCHLORIDE,MEDIMETRIKS PHARMS
10/19/2020,VANCOMYCIN HYDROCHLORIDEANDA  #065401,SUPPL-14,VANCOMYCIN HYDROCHLORIDE,MEDIMETRIKS PHARMS
10/19/2020,VANCOMYCIN HYDROCHLORIDEANDA  #065401,SUPPL-15,VANCOMYCIN HYDROCHLORIDE,MEDIMETRIKS PHARMS
10/19/2020,CISPLATINANDA  #074735,SUPPL-13,CISPLATIN,FRESENIUS KABI USA
10/19/2020,DIVALPROEX SODIUMANDA  #079080,SUPPL-1,DIVALPROEX SODIUM,ACTAVIS LABS FL INC
10/19/2020,DIVALPROEX SODIUMANDA  #079080,SUPPL-2,DIVALPROEX SODIUM,ACTAVIS LABS FL INC
10/19/2020,DIVALPROEX SODIUMANDA  #079080,SUPPL-3,DIVALPROEX SODIUM,ACTAVIS LABS FL INC
10/19/2020,DIVALPROEX SODIUMANDA  #079080,SUPPL-4,DIVALPROEX SODIUM,ACTAVIS LABS FL INC
10/19/2020,DIVALPROEX SODIUMANDA  #079080,SUPPL-5,DIVALPROEX SODIUM,ACTAVIS LABS FL INC
10/19/2020,NARATRIPTANANDA  #091326,SUPPL-4,NARATRIPTAN HYDROCHLORIDE,PADAGIS US
10/19/2020,RISPERIDONEANDA  #091384,SUPPL-5,RISPERIDONE,AMNEAL PHARMS
10/19/2020,RISPERIDONEANDA  #091384,SUPPL-6,RISPERIDONE,AMNEAL PHARMS
10/19/2020,RISPERIDONEANDA  #091384,SUPPL-7,RISPERIDONE,AMNEAL PHARMS
10/19/2020,RISPERIDONEANDA  #091384,SUPPL-8,RISPERIDONE,AMNEAL PHARMS
10/19/2020,RISPERIDONEANDA  #091384,SUPPL-9,RISPERIDONE,AMNEAL PHARMS
10/19/2020,TRANEXAMIC ACIDANDA  #091657,SUPPL-9,TRANEXAMIC ACID,MYLAN INSTITUTIONAL
10/19/2020,GABAPENTINANDA  #200651,SUPPL-8,GABAPENTIN,AUROBINDO PHARMA LTD
10/19/2020,GABAPENTINANDA  #200651,SUPPL-9,GABAPENTIN,AUROBINDO PHARMA LTD
10/19/2020,GABAPENTINANDA  #200651,SUPPL-11,GABAPENTIN,AUROBINDO PHARMA LTD
10/19/2020,GABAPENTINANDA  #200651,SUPPL-12,GABAPENTIN,AUROBINDO PHARMA LTD
10/19/2020,GABAPENTINANDA  #200651,SUPPL-20,GABAPENTIN,AUROBINDO PHARMA LTD
